filename,audio_path,video_path,text,label
sample_05125,data/raw/audio\sample_05125.wav,data/raw/video\sample_05125.mp4,Mediocre storyline but decent acting.,1
sample_04765,data/raw/audio\sample_04765.wav,data/raw/video\sample_04765.mp4,"Wonderful, exceeded all expectations!",2
sample_08143,data/raw/audio\sample_08143.wav,data/raw/video\sample_08143.mp4,"Awful experience, not worth watching.",0
sample_09594,data/raw/audio\sample_09594.wav,data/raw/video\sample_09594.mp4,Mediocre storyline but decent acting.,1
sample_01269,data/raw/audio\sample_01269.wav,data/raw/video\sample_01269.mp4,"Completely disappointed, waste of time.",0
sample_00128,data/raw/audio\sample_00128.wav,data/raw/video\sample_00128.mp4,"Wonderful, exceeded all expectations!",2
sample_06112,data/raw/audio\sample_06112.wav,data/raw/video\sample_06112.mp4,"It was okay, not great but not bad either.",1
sample_01711,data/raw/audio\sample_01711.wav,data/raw/video\sample_01711.mp4,"Completely disappointed, waste of time.",0
sample_07862,data/raw/audio\sample_07862.wav,data/raw/video\sample_07862.mp4,"It was okay, not great but not bad either.",1
sample_04235,data/raw/audio\sample_04235.wav,data/raw/video\sample_04235.mp4,"Completely disappointed, waste of time.",0
sample_05192,data/raw/audio\sample_05192.wav,data/raw/video\sample_05192.mp4,Mediocre storyline but decent acting.,1
sample_02398,data/raw/audio\sample_02398.wav,data/raw/video\sample_02398.mp4,"Wonderful, exceeded all expectations!",2
sample_05434,data/raw/audio\sample_05434.wav,data/raw/video\sample_05434.mp4,"Completely disappointed, waste of time.",0
sample_06057,data/raw/audio\sample_06057.wav,data/raw/video\sample_06057.mp4,"Completely disappointed, waste of time.",0
sample_09318,data/raw/audio\sample_09318.wav,data/raw/video\sample_09318.mp4,"Great film, emotional and powerful.",2
sample_01186,data/raw/audio\sample_01186.wav,data/raw/video\sample_01186.mp4,"Great film, emotional and powerful.",2
sample_06013,data/raw/audio\sample_06013.wav,data/raw/video\sample_06013.mp4,"An average performance, could be better.",1
sample_09793,data/raw/audio\sample_09793.wav,data/raw/video\sample_09793.mp4,"It was okay, not great but not bad either.",1
sample_06014,data/raw/audio\sample_06014.wav,data/raw/video\sample_06014.mp4,"Absolutely loved it, fantastic experience!",2
sample_01977,data/raw/audio\sample_01977.wav,data/raw/video\sample_01977.mp4,"Wonderful, exceeded all expectations!",2
sample_09887,data/raw/audio\sample_09887.wav,data/raw/video\sample_09887.mp4,"An average performance, could be better.",1
sample_04247,data/raw/audio\sample_04247.wav,data/raw/video\sample_04247.mp4,"This was terrible, I hated every moment.",0
sample_07672,data/raw/audio\sample_07672.wav,data/raw/video\sample_07672.mp4,"This was terrible, I hated every moment.",0
sample_00915,data/raw/audio\sample_00915.wav,data/raw/video\sample_00915.mp4,"Absolutely loved it, fantastic experience!",2
sample_01305,data/raw/audio\sample_01305.wav,data/raw/video\sample_01305.mp4,Mediocre storyline but decent acting.,1
sample_05455,data/raw/audio\sample_05455.wav,data/raw/video\sample_05455.mp4,"Wonderful, exceeded all expectations!",2
sample_03049,data/raw/audio\sample_03049.wav,data/raw/video\sample_03049.mp4,"Completely disappointed, waste of time.",0
sample_09521,data/raw/audio\sample_09521.wav,data/raw/video\sample_09521.mp4,"Completely disappointed, waste of time.",0
sample_01273,data/raw/audio\sample_01273.wav,data/raw/video\sample_01273.mp4,"Awful experience, not worth watching.",0
sample_08055,data/raw/audio\sample_08055.wav,data/raw/video\sample_08055.mp4,Mediocre storyline but decent acting.,1
sample_02796,data/raw/audio\sample_02796.wav,data/raw/video\sample_02796.mp4,"Wonderful, exceeded all expectations!",2
sample_01398,data/raw/audio\sample_01398.wav,data/raw/video\sample_01398.mp4,"Great film, emotional and powerful.",2
sample_03358,data/raw/audio\sample_03358.wav,data/raw/video\sample_03358.mp4,"It was okay, not great but not bad either.",1
sample_00183,data/raw/audio\sample_00183.wav,data/raw/video\sample_00183.mp4,"This was terrible, I hated every moment.",0
sample_06867,data/raw/audio\sample_06867.wav,data/raw/video\sample_06867.mp4,"Completely disappointed, waste of time.",0
sample_05695,data/raw/audio\sample_05695.wav,data/raw/video\sample_05695.mp4,"It was okay, not great but not bad either.",1
sample_08835,data/raw/audio\sample_08835.wav,data/raw/video\sample_08835.mp4,"Absolutely loved it, fantastic experience!",2
sample_09626,data/raw/audio\sample_09626.wav,data/raw/video\sample_09626.mp4,"Absolutely loved it, fantastic experience!",2
sample_06170,data/raw/audio\sample_06170.wav,data/raw/video\sample_06170.mp4,"This was terrible, I hated every moment.",0
sample_06987,data/raw/audio\sample_06987.wav,data/raw/video\sample_06987.mp4,Mediocre storyline but decent acting.,1
sample_04567,data/raw/audio\sample_04567.wav,data/raw/video\sample_04567.mp4,"An average performance, could be better.",1
sample_08955,data/raw/audio\sample_08955.wav,data/raw/video\sample_08955.mp4,"Absolutely loved it, fantastic experience!",2
sample_02656,data/raw/audio\sample_02656.wav,data/raw/video\sample_02656.mp4,"Wonderful, exceeded all expectations!",2
sample_08309,data/raw/audio\sample_08309.wav,data/raw/video\sample_08309.mp4,"It was okay, not great but not bad either.",1
sample_06857,data/raw/audio\sample_06857.wav,data/raw/video\sample_06857.mp4,"Completely disappointed, waste of time.",0
sample_01961,data/raw/audio\sample_01961.wav,data/raw/video\sample_01961.mp4,"Completely disappointed, waste of time.",0
sample_06383,data/raw/audio\sample_06383.wav,data/raw/video\sample_06383.mp4,"Wonderful, exceeded all expectations!",2
sample_08853,data/raw/audio\sample_08853.wav,data/raw/video\sample_08853.mp4,"This was terrible, I hated every moment.",0
sample_09973,data/raw/audio\sample_09973.wav,data/raw/video\sample_09973.mp4,"Wonderful, exceeded all expectations!",2
sample_01251,data/raw/audio\sample_01251.wav,data/raw/video\sample_01251.mp4,"Completely disappointed, waste of time.",0
sample_03176,data/raw/audio\sample_03176.wav,data/raw/video\sample_03176.mp4,"Completely disappointed, waste of time.",0
sample_07760,data/raw/audio\sample_07760.wav,data/raw/video\sample_07760.mp4,"An average performance, could be better.",1
sample_05013,data/raw/audio\sample_05013.wav,data/raw/video\sample_05013.mp4,"This was terrible, I hated every moment.",0
sample_09705,data/raw/audio\sample_09705.wav,data/raw/video\sample_09705.mp4,"It was okay, not great but not bad either.",1
sample_06539,data/raw/audio\sample_06539.wav,data/raw/video\sample_06539.mp4,Mediocre storyline but decent acting.,1
sample_03289,data/raw/audio\sample_03289.wav,data/raw/video\sample_03289.mp4,"Wonderful, exceeded all expectations!",2
sample_06448,data/raw/audio\sample_06448.wav,data/raw/video\sample_06448.mp4,"Great film, emotional and powerful.",2
sample_08726,data/raw/audio\sample_08726.wav,data/raw/video\sample_08726.mp4,Mediocre storyline but decent acting.,1
sample_07611,data/raw/audio\sample_07611.wav,data/raw/video\sample_07611.mp4,"Awful experience, not worth watching.",0
sample_06275,data/raw/audio\sample_06275.wav,data/raw/video\sample_06275.mp4,"Completely disappointed, waste of time.",0
sample_06887,data/raw/audio\sample_06887.wav,data/raw/video\sample_06887.mp4,"Wonderful, exceeded all expectations!",2
sample_01051,data/raw/audio\sample_01051.wav,data/raw/video\sample_01051.mp4,"Great film, emotional and powerful.",2
sample_04069,data/raw/audio\sample_04069.wav,data/raw/video\sample_04069.mp4,"An average performance, could be better.",1
sample_06022,data/raw/audio\sample_06022.wav,data/raw/video\sample_06022.mp4,"It was okay, not great but not bad either.",1
sample_05552,data/raw/audio\sample_05552.wav,data/raw/video\sample_05552.mp4,"Great film, emotional and powerful.",2
sample_00272,data/raw/audio\sample_00272.wav,data/raw/video\sample_00272.mp4,"Completely disappointed, waste of time.",0
sample_02042,data/raw/audio\sample_02042.wav,data/raw/video\sample_02042.mp4,"It was okay, not great but not bad either.",1
sample_04763,data/raw/audio\sample_04763.wav,data/raw/video\sample_04763.mp4,"Completely disappointed, waste of time.",0
sample_08997,data/raw/audio\sample_08997.wav,data/raw/video\sample_08997.mp4,"Completely disappointed, waste of time.",0
sample_05204,data/raw/audio\sample_05204.wav,data/raw/video\sample_05204.mp4,"Wonderful, exceeded all expectations!",2
sample_09509,data/raw/audio\sample_09509.wav,data/raw/video\sample_09509.mp4,"Wonderful, exceeded all expectations!",2
sample_01086,data/raw/audio\sample_01086.wav,data/raw/video\sample_01086.mp4,"Awful experience, not worth watching.",0
sample_08373,data/raw/audio\sample_08373.wav,data/raw/video\sample_08373.mp4,"Awful experience, not worth watching.",0
sample_07732,data/raw/audio\sample_07732.wav,data/raw/video\sample_07732.mp4,Mediocre storyline but decent acting.,1
sample_07515,data/raw/audio\sample_07515.wav,data/raw/video\sample_07515.mp4,"This was terrible, I hated every moment.",0
sample_06678,data/raw/audio\sample_06678.wav,data/raw/video\sample_06678.mp4,Mediocre storyline but decent acting.,1
sample_04322,data/raw/audio\sample_04322.wav,data/raw/video\sample_04322.mp4,"Great film, emotional and powerful.",2
sample_06946,data/raw/audio\sample_06946.wav,data/raw/video\sample_06946.mp4,"Great film, emotional and powerful.",2
sample_07747,data/raw/audio\sample_07747.wav,data/raw/video\sample_07747.mp4,"An average performance, could be better.",1
sample_06772,data/raw/audio\sample_06772.wav,data/raw/video\sample_06772.mp4,"Great film, emotional and powerful.",2
sample_05518,data/raw/audio\sample_05518.wav,data/raw/video\sample_05518.mp4,"Absolutely loved it, fantastic experience!",2
sample_05117,data/raw/audio\sample_05117.wav,data/raw/video\sample_05117.mp4,"Great film, emotional and powerful.",2
sample_06179,data/raw/audio\sample_06179.wav,data/raw/video\sample_06179.mp4,"Awful experience, not worth watching.",0
sample_04709,data/raw/audio\sample_04709.wav,data/raw/video\sample_04709.mp4,"This was terrible, I hated every moment.",0
sample_08121,data/raw/audio\sample_08121.wav,data/raw/video\sample_08121.mp4,"Great film, emotional and powerful.",2
sample_05969,data/raw/audio\sample_05969.wav,data/raw/video\sample_05969.mp4,"It was okay, not great but not bad either.",1
sample_06784,data/raw/audio\sample_06784.wav,data/raw/video\sample_06784.mp4,"An average performance, could be better.",1
sample_03478,data/raw/audio\sample_03478.wav,data/raw/video\sample_03478.mp4,"It was okay, not great but not bad either.",1
sample_08414,data/raw/audio\sample_08414.wav,data/raw/video\sample_08414.mp4,"Absolutely loved it, fantastic experience!",2
sample_03924,data/raw/audio\sample_03924.wav,data/raw/video\sample_03924.mp4,"An average performance, could be better.",1
sample_01748,data/raw/audio\sample_01748.wav,data/raw/video\sample_01748.mp4,"Absolutely loved it, fantastic experience!",2
sample_00732,data/raw/audio\sample_00732.wav,data/raw/video\sample_00732.mp4,"An average performance, could be better.",1
sample_02553,data/raw/audio\sample_02553.wav,data/raw/video\sample_02553.mp4,"Wonderful, exceeded all expectations!",2
sample_05458,data/raw/audio\sample_05458.wav,data/raw/video\sample_05458.mp4,"Completely disappointed, waste of time.",0
sample_05873,data/raw/audio\sample_05873.wav,data/raw/video\sample_05873.mp4,"Absolutely loved it, fantastic experience!",2
sample_02662,data/raw/audio\sample_02662.wav,data/raw/video\sample_02662.mp4,Mediocre storyline but decent acting.,1
sample_09398,data/raw/audio\sample_09398.wav,data/raw/video\sample_09398.mp4,"Awful experience, not worth watching.",0
sample_06455,data/raw/audio\sample_06455.wav,data/raw/video\sample_06455.mp4,"This was terrible, I hated every moment.",0
sample_03113,data/raw/audio\sample_03113.wav,data/raw/video\sample_03113.mp4,"An average performance, could be better.",1
sample_03303,data/raw/audio\sample_03303.wav,data/raw/video\sample_03303.mp4,"It was okay, not great but not bad either.",1
sample_01344,data/raw/audio\sample_01344.wav,data/raw/video\sample_01344.mp4,"It was okay, not great but not bad either.",1
sample_01690,data/raw/audio\sample_01690.wav,data/raw/video\sample_01690.mp4,"An average performance, could be better.",1
sample_07180,data/raw/audio\sample_07180.wav,data/raw/video\sample_07180.mp4,Mediocre storyline but decent acting.,1
sample_06499,data/raw/audio\sample_06499.wav,data/raw/video\sample_06499.mp4,"Great film, emotional and powerful.",2
sample_03308,data/raw/audio\sample_03308.wav,data/raw/video\sample_03308.mp4,"It was okay, not great but not bad either.",1
sample_01504,data/raw/audio\sample_01504.wav,data/raw/video\sample_01504.mp4,"Great film, emotional and powerful.",2
sample_01806,data/raw/audio\sample_01806.wav,data/raw/video\sample_01806.mp4,"It was okay, not great but not bad either.",1
sample_08469,data/raw/audio\sample_08469.wav,data/raw/video\sample_08469.mp4,"Great film, emotional and powerful.",2
sample_05369,data/raw/audio\sample_05369.wav,data/raw/video\sample_05369.mp4,"Great film, emotional and powerful.",2
sample_03791,data/raw/audio\sample_03791.wav,data/raw/video\sample_03791.mp4,"An average performance, could be better.",1
sample_09520,data/raw/audio\sample_09520.wav,data/raw/video\sample_09520.mp4,"Absolutely loved it, fantastic experience!",2
sample_07329,data/raw/audio\sample_07329.wav,data/raw/video\sample_07329.mp4,"Great film, emotional and powerful.",2
sample_05909,data/raw/audio\sample_05909.wav,data/raw/video\sample_05909.mp4,"Awful experience, not worth watching.",0
sample_06825,data/raw/audio\sample_06825.wav,data/raw/video\sample_06825.mp4,Mediocre storyline but decent acting.,1
sample_07263,data/raw/audio\sample_07263.wav,data/raw/video\sample_07263.mp4,"Completely disappointed, waste of time.",0
sample_01848,data/raw/audio\sample_01848.wav,data/raw/video\sample_01848.mp4,"An average performance, could be better.",1
sample_04512,data/raw/audio\sample_04512.wav,data/raw/video\sample_04512.mp4,"It was okay, not great but not bad either.",1
sample_02431,data/raw/audio\sample_02431.wav,data/raw/video\sample_02431.mp4,"Great film, emotional and powerful.",2
sample_04660,data/raw/audio\sample_04660.wav,data/raw/video\sample_04660.mp4,"Awful experience, not worth watching.",0
sample_08885,data/raw/audio\sample_08885.wav,data/raw/video\sample_08885.mp4,"Completely disappointed, waste of time.",0
sample_05584,data/raw/audio\sample_05584.wav,data/raw/video\sample_05584.mp4,"It was okay, not great but not bad either.",1
sample_00142,data/raw/audio\sample_00142.wav,data/raw/video\sample_00142.mp4,"This was terrible, I hated every moment.",0
sample_08760,data/raw/audio\sample_08760.wav,data/raw/video\sample_08760.mp4,"Wonderful, exceeded all expectations!",2
sample_09211,data/raw/audio\sample_09211.wav,data/raw/video\sample_09211.mp4,Mediocre storyline but decent acting.,1
sample_05264,data/raw/audio\sample_05264.wav,data/raw/video\sample_05264.mp4,"This was terrible, I hated every moment.",0
sample_03409,data/raw/audio\sample_03409.wav,data/raw/video\sample_03409.mp4,"Absolutely loved it, fantastic experience!",2
sample_01117,data/raw/audio\sample_01117.wav,data/raw/video\sample_01117.mp4,"Completely disappointed, waste of time.",0
sample_01756,data/raw/audio\sample_01756.wav,data/raw/video\sample_01756.mp4,"An average performance, could be better.",1
sample_00497,data/raw/audio\sample_00497.wav,data/raw/video\sample_00497.mp4,"An average performance, could be better.",1
sample_08031,data/raw/audio\sample_08031.wav,data/raw/video\sample_08031.mp4,"This was terrible, I hated every moment.",0
sample_00870,data/raw/audio\sample_00870.wav,data/raw/video\sample_00870.mp4,"Great film, emotional and powerful.",2
sample_03357,data/raw/audio\sample_03357.wav,data/raw/video\sample_03357.mp4,"This was terrible, I hated every moment.",0
sample_00912,data/raw/audio\sample_00912.wav,data/raw/video\sample_00912.mp4,"An average performance, could be better.",1
sample_00721,data/raw/audio\sample_00721.wav,data/raw/video\sample_00721.mp4,"Awful experience, not worth watching.",0
sample_02805,data/raw/audio\sample_02805.wav,data/raw/video\sample_02805.mp4,"This was terrible, I hated every moment.",0
sample_09943,data/raw/audio\sample_09943.wav,data/raw/video\sample_09943.mp4,"An average performance, could be better.",1
sample_00886,data/raw/audio\sample_00886.wav,data/raw/video\sample_00886.mp4,Mediocre storyline but decent acting.,1
sample_09592,data/raw/audio\sample_09592.wav,data/raw/video\sample_09592.mp4,"Wonderful, exceeded all expectations!",2
sample_06587,data/raw/audio\sample_06587.wav,data/raw/video\sample_06587.mp4,"Great film, emotional and powerful.",2
sample_08100,data/raw/audio\sample_08100.wav,data/raw/video\sample_08100.mp4,"Awful experience, not worth watching.",0
sample_01520,data/raw/audio\sample_01520.wav,data/raw/video\sample_01520.mp4,"Absolutely loved it, fantastic experience!",2
sample_08689,data/raw/audio\sample_08689.wav,data/raw/video\sample_08689.mp4,"Completely disappointed, waste of time.",0
sample_02746,data/raw/audio\sample_02746.wav,data/raw/video\sample_02746.mp4,"An average performance, could be better.",1
sample_06700,data/raw/audio\sample_06700.wav,data/raw/video\sample_06700.mp4,"An average performance, could be better.",1
sample_05775,data/raw/audio\sample_05775.wav,data/raw/video\sample_05775.mp4,"Wonderful, exceeded all expectations!",2
sample_00314,data/raw/audio\sample_00314.wav,data/raw/video\sample_00314.mp4,"Absolutely loved it, fantastic experience!",2
sample_01799,data/raw/audio\sample_01799.wav,data/raw/video\sample_01799.mp4,"Absolutely loved it, fantastic experience!",2
sample_00327,data/raw/audio\sample_00327.wav,data/raw/video\sample_00327.mp4,Mediocre storyline but decent acting.,1
sample_05642,data/raw/audio\sample_05642.wav,data/raw/video\sample_05642.mp4,"Wonderful, exceeded all expectations!",2
sample_04204,data/raw/audio\sample_04204.wav,data/raw/video\sample_04204.mp4,"It was okay, not great but not bad either.",1
sample_03129,data/raw/audio\sample_03129.wav,data/raw/video\sample_03129.mp4,"Completely disappointed, waste of time.",0
sample_06860,data/raw/audio\sample_06860.wav,data/raw/video\sample_06860.mp4,"Awful experience, not worth watching.",0
sample_09905,data/raw/audio\sample_09905.wav,data/raw/video\sample_09905.mp4,"Absolutely loved it, fantastic experience!",2
sample_03968,data/raw/audio\sample_03968.wav,data/raw/video\sample_03968.mp4,"Awful experience, not worth watching.",0
sample_05743,data/raw/audio\sample_05743.wav,data/raw/video\sample_05743.mp4,Mediocre storyline but decent acting.,1
sample_06226,data/raw/audio\sample_06226.wav,data/raw/video\sample_06226.mp4,Mediocre storyline but decent acting.,1
sample_01973,data/raw/audio\sample_01973.wav,data/raw/video\sample_01973.mp4,"This was terrible, I hated every moment.",0
sample_00336,data/raw/audio\sample_00336.wav,data/raw/video\sample_00336.mp4,Mediocre storyline but decent acting.,1
sample_02764,data/raw/audio\sample_02764.wav,data/raw/video\sample_02764.mp4,"This was terrible, I hated every moment.",0
sample_07660,data/raw/audio\sample_07660.wav,data/raw/video\sample_07660.mp4,"Great film, emotional and powerful.",2
sample_00275,data/raw/audio\sample_00275.wav,data/raw/video\sample_00275.mp4,"Great film, emotional and powerful.",2
sample_02985,data/raw/audio\sample_02985.wav,data/raw/video\sample_02985.mp4,"Awful experience, not worth watching.",0
sample_05646,data/raw/audio\sample_05646.wav,data/raw/video\sample_05646.mp4,"Great film, emotional and powerful.",2
sample_05849,data/raw/audio\sample_05849.wav,data/raw/video\sample_05849.mp4,"Wonderful, exceeded all expectations!",2
sample_03477,data/raw/audio\sample_03477.wav,data/raw/video\sample_03477.mp4,"It was okay, not great but not bad either.",1
sample_07558,data/raw/audio\sample_07558.wav,data/raw/video\sample_07558.mp4,"Awful experience, not worth watching.",0
sample_03558,data/raw/audio\sample_03558.wav,data/raw/video\sample_03558.mp4,Mediocre storyline but decent acting.,1
sample_02809,data/raw/audio\sample_02809.wav,data/raw/video\sample_02809.mp4,"Awful experience, not worth watching.",0
sample_09113,data/raw/audio\sample_09113.wav,data/raw/video\sample_09113.mp4,"This was terrible, I hated every moment.",0
sample_04861,data/raw/audio\sample_04861.wav,data/raw/video\sample_04861.mp4,"Wonderful, exceeded all expectations!",2
sample_06586,data/raw/audio\sample_06586.wav,data/raw/video\sample_06586.mp4,"Completely disappointed, waste of time.",0
sample_03416,data/raw/audio\sample_03416.wav,data/raw/video\sample_03416.mp4,"Awful experience, not worth watching.",0
sample_00307,data/raw/audio\sample_00307.wav,data/raw/video\sample_00307.mp4,"It was okay, not great but not bad either.",1
sample_03908,data/raw/audio\sample_03908.wav,data/raw/video\sample_03908.mp4,"An average performance, could be better.",1
sample_00348,data/raw/audio\sample_00348.wav,data/raw/video\sample_00348.mp4,"Completely disappointed, waste of time.",0
sample_00826,data/raw/audio\sample_00826.wav,data/raw/video\sample_00826.mp4,"Great film, emotional and powerful.",2
sample_09501,data/raw/audio\sample_09501.wav,data/raw/video\sample_09501.mp4,"An average performance, could be better.",1
sample_04482,data/raw/audio\sample_04482.wav,data/raw/video\sample_04482.mp4,"Absolutely loved it, fantastic experience!",2
sample_06576,data/raw/audio\sample_06576.wav,data/raw/video\sample_06576.mp4,"Great film, emotional and powerful.",2
sample_03682,data/raw/audio\sample_03682.wav,data/raw/video\sample_03682.mp4,"Completely disappointed, waste of time.",0
sample_05876,data/raw/audio\sample_05876.wav,data/raw/video\sample_05876.mp4,"This was terrible, I hated every moment.",0
sample_08387,data/raw/audio\sample_08387.wav,data/raw/video\sample_08387.mp4,"This was terrible, I hated every moment.",0
sample_02053,data/raw/audio\sample_02053.wav,data/raw/video\sample_02053.mp4,"Great film, emotional and powerful.",2
sample_00071,data/raw/audio\sample_00071.wav,data/raw/video\sample_00071.mp4,"Great film, emotional and powerful.",2
sample_05507,data/raw/audio\sample_05507.wav,data/raw/video\sample_05507.mp4,"An average performance, could be better.",1
sample_08514,data/raw/audio\sample_08514.wav,data/raw/video\sample_08514.mp4,"This was terrible, I hated every moment.",0
sample_07510,data/raw/audio\sample_07510.wav,data/raw/video\sample_07510.mp4,"Completely disappointed, waste of time.",0
sample_08151,data/raw/audio\sample_08151.wav,data/raw/video\sample_08151.mp4,"It was okay, not great but not bad either.",1
sample_01666,data/raw/audio\sample_01666.wav,data/raw/video\sample_01666.mp4,"It was okay, not great but not bad either.",1
sample_07861,data/raw/audio\sample_07861.wav,data/raw/video\sample_07861.mp4,Mediocre storyline but decent acting.,1
sample_09159,data/raw/audio\sample_09159.wav,data/raw/video\sample_09159.mp4,"Completely disappointed, waste of time.",0
sample_05688,data/raw/audio\sample_05688.wav,data/raw/video\sample_05688.mp4,"This was terrible, I hated every moment.",0
sample_01445,data/raw/audio\sample_01445.wav,data/raw/video\sample_01445.mp4,Mediocre storyline but decent acting.,1
sample_05227,data/raw/audio\sample_05227.wav,data/raw/video\sample_05227.mp4,"Great film, emotional and powerful.",2
sample_06982,data/raw/audio\sample_06982.wav,data/raw/video\sample_06982.mp4,"Completely disappointed, waste of time.",0
sample_01695,data/raw/audio\sample_01695.wav,data/raw/video\sample_01695.mp4,Mediocre storyline but decent acting.,1
sample_02892,data/raw/audio\sample_02892.wav,data/raw/video\sample_02892.mp4,"Wonderful, exceeded all expectations!",2
sample_01574,data/raw/audio\sample_01574.wav,data/raw/video\sample_01574.mp4,"It was okay, not great but not bad either.",1
sample_03203,data/raw/audio\sample_03203.wav,data/raw/video\sample_03203.mp4,Mediocre storyline but decent acting.,1
sample_04405,data/raw/audio\sample_04405.wav,data/raw/video\sample_04405.mp4,"Wonderful, exceeded all expectations!",2
sample_01630,data/raw/audio\sample_01630.wav,data/raw/video\sample_01630.mp4,"Completely disappointed, waste of time.",0
sample_08380,data/raw/audio\sample_08380.wav,data/raw/video\sample_08380.mp4,"Completely disappointed, waste of time.",0
sample_01881,data/raw/audio\sample_01881.wav,data/raw/video\sample_01881.mp4,"An average performance, could be better.",1
sample_08821,data/raw/audio\sample_08821.wav,data/raw/video\sample_08821.mp4,Mediocre storyline but decent acting.,1
sample_06463,data/raw/audio\sample_06463.wav,data/raw/video\sample_06463.mp4,"Absolutely loved it, fantastic experience!",2
sample_00848,data/raw/audio\sample_00848.wav,data/raw/video\sample_00848.mp4,"Wonderful, exceeded all expectations!",2
sample_09923,data/raw/audio\sample_09923.wav,data/raw/video\sample_09923.mp4,"Absolutely loved it, fantastic experience!",2
sample_06188,data/raw/audio\sample_06188.wav,data/raw/video\sample_06188.mp4,Mediocre storyline but decent acting.,1
sample_05869,data/raw/audio\sample_05869.wav,data/raw/video\sample_05869.mp4,"Absolutely loved it, fantastic experience!",2
sample_02877,data/raw/audio\sample_02877.wav,data/raw/video\sample_02877.mp4,"Absolutely loved it, fantastic experience!",2
sample_00186,data/raw/audio\sample_00186.wav,data/raw/video\sample_00186.mp4,"Wonderful, exceeded all expectations!",2
sample_03779,data/raw/audio\sample_03779.wav,data/raw/video\sample_03779.mp4,"An average performance, could be better.",1
sample_01830,data/raw/audio\sample_01830.wav,data/raw/video\sample_01830.mp4,"Wonderful, exceeded all expectations!",2
sample_08325,data/raw/audio\sample_08325.wav,data/raw/video\sample_08325.mp4,"This was terrible, I hated every moment.",0
sample_09241,data/raw/audio\sample_09241.wav,data/raw/video\sample_09241.mp4,"Wonderful, exceeded all expectations!",2
sample_06378,data/raw/audio\sample_06378.wav,data/raw/video\sample_06378.mp4,"Great film, emotional and powerful.",2
sample_01234,data/raw/audio\sample_01234.wav,data/raw/video\sample_01234.mp4,"Great film, emotional and powerful.",2
sample_06964,data/raw/audio\sample_06964.wav,data/raw/video\sample_06964.mp4,"This was terrible, I hated every moment.",0
sample_03915,data/raw/audio\sample_03915.wav,data/raw/video\sample_03915.mp4,"Wonderful, exceeded all expectations!",2
sample_00446,data/raw/audio\sample_00446.wav,data/raw/video\sample_00446.mp4,"Absolutely loved it, fantastic experience!",2
sample_00844,data/raw/audio\sample_00844.wav,data/raw/video\sample_00844.mp4,"Absolutely loved it, fantastic experience!",2
sample_08062,data/raw/audio\sample_08062.wav,data/raw/video\sample_08062.mp4,"Awful experience, not worth watching.",0
sample_05402,data/raw/audio\sample_05402.wav,data/raw/video\sample_05402.mp4,"Wonderful, exceeded all expectations!",2
sample_02440,data/raw/audio\sample_02440.wav,data/raw/video\sample_02440.mp4,"It was okay, not great but not bad either.",1
sample_03103,data/raw/audio\sample_03103.wav,data/raw/video\sample_03103.mp4,"Awful experience, not worth watching.",0
sample_08585,data/raw/audio\sample_08585.wav,data/raw/video\sample_08585.mp4,Mediocre storyline but decent acting.,1
sample_06791,data/raw/audio\sample_06791.wav,data/raw/video\sample_06791.mp4,"This was terrible, I hated every moment.",0
sample_05650,data/raw/audio\sample_05650.wav,data/raw/video\sample_05650.mp4,"Wonderful, exceeded all expectations!",2
sample_01294,data/raw/audio\sample_01294.wav,data/raw/video\sample_01294.mp4,"This was terrible, I hated every moment.",0
sample_05079,data/raw/audio\sample_05079.wav,data/raw/video\sample_05079.mp4,"It was okay, not great but not bad either.",1
sample_09016,data/raw/audio\sample_09016.wav,data/raw/video\sample_09016.mp4,"This was terrible, I hated every moment.",0
sample_05067,data/raw/audio\sample_05067.wav,data/raw/video\sample_05067.mp4,"Awful experience, not worth watching.",0
sample_03442,data/raw/audio\sample_03442.wav,data/raw/video\sample_03442.mp4,"Awful experience, not worth watching.",0
sample_08451,data/raw/audio\sample_08451.wav,data/raw/video\sample_08451.mp4,"An average performance, could be better.",1
sample_07273,data/raw/audio\sample_07273.wav,data/raw/video\sample_07273.mp4,"An average performance, could be better.",1
sample_06105,data/raw/audio\sample_06105.wav,data/raw/video\sample_06105.mp4,Mediocre storyline but decent acting.,1
sample_00776,data/raw/audio\sample_00776.wav,data/raw/video\sample_00776.mp4,"Completely disappointed, waste of time.",0
sample_09716,data/raw/audio\sample_09716.wav,data/raw/video\sample_09716.mp4,"Awful experience, not worth watching.",0
sample_02153,data/raw/audio\sample_02153.wav,data/raw/video\sample_02153.mp4,"It was okay, not great but not bad either.",1
sample_04920,data/raw/audio\sample_04920.wav,data/raw/video\sample_04920.mp4,"It was okay, not great but not bad either.",1
sample_05360,data/raw/audio\sample_05360.wav,data/raw/video\sample_05360.mp4,"Awful experience, not worth watching.",0
sample_09735,data/raw/audio\sample_09735.wav,data/raw/video\sample_09735.mp4,"Wonderful, exceeded all expectations!",2
sample_05957,data/raw/audio\sample_05957.wav,data/raw/video\sample_05957.mp4,"This was terrible, I hated every moment.",0
sample_08411,data/raw/audio\sample_08411.wav,data/raw/video\sample_08411.mp4,"Awful experience, not worth watching.",0
sample_08432,data/raw/audio\sample_08432.wav,data/raw/video\sample_08432.mp4,"It was okay, not great but not bad either.",1
